"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Sex"	"Sex Code"	"Age Group"	"Age Group Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"2005"	"2005"	"Male"	"M"	"< 1 year"	"1"	0	30204	0.00
	"Alabama"	"01"	"2005"	"2005"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	120631	Suppressed
	"Alabama"	"01"	"2005"	"2005"	"Male"	"M"	"5-9 years"	"5-9"	Suppressed	152436	Suppressed
	"Alabama"	"01"	"2005"	"2005"	"Male"	"M"	"10-14 years"	"10-14"	Suppressed	165079	Suppressed
	"Alabama"	"01"	"2005"	"2005"	"Male"	"M"	"15-19 years"	"15-19"	Suppressed	168912	Suppressed
	"Alabama"	"01"	"2005"	"2005"	"Male"	"M"	"20-24 years"	"20-24"	Suppressed	162885	Suppressed
	"Alabama"	"01"	"2005"	"2005"	"Male"	"M"	"25-29 years"	"25-29"	Suppressed	143104	Suppressed
	"Alabama"	"01"	"2005"	"2005"	"Male"	"M"	"30-34 years"	"30-34"	20	145296	13.77
	"Alabama"	"01"	"2005"	"2005"	"Male"	"M"	"35-39 years"	"35-39"	45	148609	30.28
	"Alabama"	"01"	"2005"	"2005"	"Male"	"M"	"40-44 years"	"40-44"	85	165291	51.42
	"Alabama"	"01"	"2005"	"2005"	"Male"	"M"	"45-49 years"	"45-49"	188	167347	112.34
	"Alabama"	"01"	"2005"	"2005"	"Male"	"M"	"50-54 years"	"50-54"	308	152556	201.89
	"Alabama"	"01"	"2005"	"2005"	"Male"	"M"	"55-59 years"	"55-59"	507	136935	370.25
	"Alabama"	"01"	"2005"	"2005"	"Male"	"M"	"60-64 years "	"60-64"	598	104254	573.60
	"Alabama"	"01"	"2005"	"2005"	"Male"	"M"	"65-69 years"	"65-69"	706	82992	850.68
	"Alabama"	"01"	"2005"	"2005"	"Male"	"M"	"70-74 years"	"70-74"	788	66019	1193.60
	"Alabama"	"01"	"2005"	"2005"	"Male"	"M"	"75-79 years"	"75-79"	815	49157	1657.95
	"Alabama"	"01"	"2005"	"2005"	"Male"	"M"	"80-84 years"	"80-84"	655	30520	2146.13
	"Alabama"	"01"	"2005"	"2005"	"Male"	"M"	"85+ years"	"85+"	565	19176	2946.39
	"Alabama"	"01"	"2006"	"2006"	"Female"	"F"	"< 1 year"	"1"	0	29848	0.00
	"Alabama"	"01"	"2006"	"2006"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	115932	Suppressed
	"Alabama"	"01"	"2006"	"2006"	"Female"	"F"	"5-9 years"	"5-9"	Suppressed	148424	Suppressed
	"Alabama"	"01"	"2006"	"2006"	"Female"	"F"	"10-14 years"	"10-14"	Suppressed	157259	Suppressed
	"Alabama"	"01"	"2006"	"2006"	"Female"	"F"	"15-19 years"	"15-19"	Suppressed	164708	Suppressed
	"Alabama"	"01"	"2006"	"2006"	"Female"	"F"	"20-24 years"	"20-24"	Suppressed	162871	Suppressed
	"Alabama"	"01"	"2006"	"2006"	"Female"	"F"	"25-29 years"	"25-29"	Suppressed	153897	Suppressed
	"Alabama"	"01"	"2006"	"2006"	"Female"	"F"	"30-34 years"	"30-34"	21	146533	14.33
	"Alabama"	"01"	"2006"	"2006"	"Female"	"F"	"35-39 years"	"35-39"	45	157188	28.63
	"Alabama"	"01"	"2006"	"2006"	"Female"	"F"	"40-44 years"	"40-44"	94	170861	55.02
	"Alabama"	"01"	"2006"	"2006"	"Female"	"F"	"45-49 years"	"45-49"	191	179181	106.60
	"Alabama"	"01"	"2006"	"2006"	"Female"	"F"	"50-54 years"	"50-54"	298	166552	178.92
	"Alabama"	"01"	"2006"	"2006"	"Female"	"F"	"55-59 years"	"55-59"	385	154076	249.88
	"Alabama"	"01"	"2006"	"2006"	"Female"	"F"	"60-64 years "	"60-64"	433	119443	362.52
	"Alabama"	"01"	"2006"	"2006"	"Female"	"F"	"65-69 years"	"65-69"	485	99080	489.50
	"Alabama"	"01"	"2006"	"2006"	"Female"	"F"	"70-74 years"	"70-74"	597	83861	711.89
	"Alabama"	"01"	"2006"	"2006"	"Female"	"F"	"75-79 years"	"75-79"	666	72080	923.97
	"Alabama"	"01"	"2006"	"2006"	"Female"	"F"	"80-84 years"	"80-84"	582	54430	1069.26
	"Alabama"	"01"	"2006"	"2006"	"Female"	"F"	"85+ years"	"85+"	658	49256	1335.88
	"Alabama"	"01"	"2006"	"2006"	"Male"	"M"	"< 1 year"	"1"	0	30975	0.00
	"Alabama"	"01"	"2006"	"2006"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	120467	Suppressed
	"Alabama"	"01"	"2006"	"2006"	"Male"	"M"	"5-9 years"	"5-9"	Suppressed	155157	Suppressed
	"Alabama"	"01"	"2006"	"2006"	"Male"	"M"	"10-14 years"	"10-14"	Suppressed	164608	Suppressed
	"Alabama"	"01"	"2006"	"2006"	"Male"	"M"	"15-19 years"	"15-19"	Suppressed	172295	Suppressed
	"Alabama"	"01"	"2006"	"2006"	"Male"	"M"	"20-24 years"	"20-24"	Suppressed	163368	Suppressed
	"Alabama"	"01"	"2006"	"2006"	"Male"	"M"	"25-29 years"	"25-29"	Suppressed	148916	Suppressed
	"Alabama"	"01"	"2006"	"2006"	"Male"	"M"	"30-34 years"	"30-34"	17	141715	12.00
	"Alabama"	"01"	"2006"	"2006"	"Male"	"M"	"35-39 years"	"35-39"	40	151475	26.41
	"Alabama"	"01"	"2006"	"2006"	"Male"	"M"	"40-44 years"	"40-44"	83	163182	50.86
	"Alabama"	"01"	"2006"	"2006"	"Male"	"M"	"45-49 years"	"45-49"	187	169420	110.38
	"Alabama"	"01"	"2006"	"2006"	"Male"	"M"	"50-54 years"	"50-54"	323	156757	206.05
	"Alabama"	"01"	"2006"	"2006"	"Male"	"M"	"55-59 years"	"55-59"	531	143669	369.60
	"Alabama"	"01"	"2006"	"2006"	"Male"	"M"	"60-64 years "	"60-64"	613	107124	572.23
	"Alabama"	"01"	"2006"	"2006"	"Male"	"M"	"65-69 years"	"65-69"	725	85514	847.81
	"Alabama"	"01"	"2006"	"2006"	"Male"	"M"	"70-74 years"	"70-74"	823	67593	1217.58
	"Alabama"	"01"	"2006"	"2006"	"Male"	"M"	"75-79 years"	"75-79"	790	49986	1580.44
	"Alabama"	"01"	"2006"	"2006"	"Male"	"M"	"80-84 years"	"80-84"	665	31258	2127.46
	"Alabama"	"01"	"2006"	"2006"	"Male"	"M"	"85+ years"	"85+"	576	20022	2876.84
	"Alabama"	"01"	"2007"	"2007"	"Female"	"F"	"< 1 year"	"1"	Suppressed	30948	Suppressed
	"Alabama"	"01"	"2007"	"2007"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	116224	Suppressed
	"Alabama"	"01"	"2007"	"2007"	"Female"	"F"	"5-9 years"	"5-9"	Suppressed	149668	Suppressed
	"Alabama"	"01"	"2007"	"2007"	"Female"	"F"	"10-14 years"	"10-14"	Suppressed	156588	Suppressed
	"Alabama"	"01"	"2007"	"2007"	"Female"	"F"	"15-19 years"	"15-19"	Suppressed	167011	Suppressed
	"Alabama"	"01"	"2007"	"2007"	"Female"	"F"	"20-24 years"	"20-24"	Suppressed	163425	Suppressed
	"Alabama"	"01"	"2007"	"2007"	"Female"	"F"	"25-29 years"	"25-29"	Suppressed	156497	Suppressed
	"Alabama"	"01"	"2007"	"2007"	"Female"	"F"	"30-34 years"	"30-34"	26	145591	17.86
	"Alabama"	"01"	"2007"	"2007"	"Female"	"F"	"35-39 years"	"35-39"	47	159044	29.55
	"Alabama"	"01"	"2007"	"2007"	"Female"	"F"	"40-44 years"	"40-44"	94	166904	56.32
	"Alabama"	"01"	"2007"	"2007"	"Female"	"F"	"45-49 years"	"45-49"	179	178782	100.12
	"Alabama"	"01"	"2007"	"2007"	"Female"	"F"	"50-54 years"	"50-54"	268	171281	156.47
	"Alabama"	"01"	"2007"	"2007"	"Female"	"F"	"55-59 years"	"55-59"	353	154650	228.26
	"Alabama"	"01"	"2007"	"2007"	"Female"	"F"	"60-64 years "	"60-64"	470	128133	366.81
	"Alabama"	"01"	"2007"	"2007"	"Female"	"F"	"65-69 years"	"65-69"	542	101700	532.94
	"Alabama"	"01"	"2007"	"2007"	"Female"	"F"	"70-74 years"	"70-74"	594	84612	702.03
	"Alabama"	"01"	"2007"	"2007"	"Female"	"F"	"75-79 years"	"75-79"	648	71343	908.29
	"Alabama"	"01"	"2007"	"2007"	"Female"	"F"	"80-84 years"	"80-84"	587	54700	1073.13
	"Alabama"	"01"	"2007"	"2007"	"Female"	"F"	"85+ years"	"85+"	649	50174	1293.50
	"Alabama"	"01"	"2007"	"2007"	"Male"	"M"	"< 1 year"	"1"	0	31959	0.00
	"Alabama"	"01"	"2007"	"2007"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	121169	Suppressed
	"Alabama"	"01"	"2007"	"2007"	"Male"	"M"	"5-9 years"	"5-9"	Suppressed	156345	Suppressed
	"Alabama"	"01"	"2007"	"2007"	"Male"	"M"	"10-14 years"	"10-14"	Suppressed	163819	Suppressed
	"Alabama"	"01"	"2007"	"2007"	"Male"	"M"	"15-19 years"	"15-19"	Suppressed	174268	Suppressed
	"Alabama"	"01"	"2007"	"2007"	"Male"	"M"	"20-24 years"	"20-24"	Suppressed	163868	Suppressed
	"Alabama"	"01"	"2007"	"2007"	"Male"	"M"	"25-29 years"	"25-29"	Suppressed	151122	Suppressed
	"Alabama"	"01"	"2007"	"2007"	"Male"	"M"	"30-34 years"	"30-34"	22	140442	15.66
	"Alabama"	"01"	"2007"	"2007"	"Male"	"M"	"35-39 years"	"35-39"	34	153426	22.16
	"Alabama"	"01"	"2007"	"2007"	"Male"	"M"	"40-44 years"	"40-44"	88	159582	55.14
	"Alabama"	"01"	"2007"	"2007"	"Male"	"M"	"45-49 years"	"45-49"	205	169469	120.97
	"Alabama"	"01"	"2007"	"2007"	"Male"	"M"	"50-54 years"	"50-54"	333	161263	206.49
	"Alabama"	"01"	"2007"	"2007"	"Male"	"M"	"55-59 years"	"55-59"	518	143382	361.27
	"Alabama"	"01"	"2007"	"2007"	"Male"	"M"	"60-64 years "	"60-64"	638	115910	550.43
	"Alabama"	"01"	"2007"	"2007"	"Male"	"M"	"65-69 years"	"65-69"	826	88097	937.60
	"Alabama"	"01"	"2007"	"2007"	"Male"	"M"	"70-74 years"	"70-74"	797	68202	1168.59
	"Alabama"	"01"	"2007"	"2007"	"Male"	"M"	"75-79 years"	"75-79"	751	50386	1490.49
	"Alabama"	"01"	"2007"	"2007"	"Male"	"M"	"80-84 years"	"80-84"	687	32112	2139.39
	"Alabama"	"01"	"2007"	"2007"	"Male"	"M"	"85+ years"	"85+"	597	20744	2877.94
	"Alabama"	"01"	"2008"	"2008"	"Female"	"F"	"< 1 year"	"1"	0	31542	0.00
	"Alabama"	"01"	"2008"	"2008"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	118239	Suppressed
	"Alabama"	"01"	"2008"	"2008"	"Female"	"F"	"5-9 years"	"5-9"	Suppressed	149912	Suppressed
	"Alabama"	"01"	"2008"	"2008"	"Female"	"F"	"10-14 years"	"10-14"	Suppressed	156058	Suppressed
	"Alabama"	"01"	"2008"	"2008"	"Female"	"F"	"15-19 years"	"15-19"	Suppressed	169375	Suppressed
	"Alabama"	"01"	"2008"	"2008"	"Female"	"F"	"20-24 years"	"20-24"	Suppressed	164263	Suppressed
	"Alabama"	"01"	"2008"	"2008"	"Female"	"F"	"25-29 years"	"25-29"	Suppressed	157839	Suppressed
	"Alabama"	"01"	"2008"	"2008"	"Female"	"F"	"30-34 years"	"30-34"	Suppressed	146382	Suppressed
	"Alabama"	"01"	"2008"	"2008"	"Female"	"F"	"35-39 years"	"35-39"	37	160006	23.12
	"Alabama"	"01"	"2008"	"2008"	"Female"	"F"	"40-44 years"	"40-44"	78	162815	47.91
	"Alabama"	"01"	"2008"	"2008"	"Female"	"F"	"45-49 years"	"45-49"	174	178625	97.41
	"Alabama"	"01"	"2008"	"2008"	"Female"	"F"	"50-54 years"	"50-54"	260	175205	148.40
	"Alabama"	"01"	"2008"	"2008"	"Female"	"F"	"55-59 years"	"55-59"	404	156822	257.62
	"Alabama"	"01"	"2008"	"2008"	"Female"	"F"	"60-64 years "	"60-64"	471	133213	353.57
	"Alabama"	"01"	"2008"	"2008"	"Female"	"F"	"65-69 years"	"65-69"	555	106023	523.47
	"Alabama"	"01"	"2008"	"2008"	"Female"	"F"	"70-74 years"	"70-74"	602	86520	695.79
	"Alabama"	"01"	"2008"	"2008"	"Female"	"F"	"75-79 years"	"75-79"	619	70861	873.54
	"Alabama"	"01"	"2008"	"2008"	"Female"	"F"	"80-84 years"	"80-84"	606	55374	1094.38
	"Alabama"	"01"	"2008"	"2008"	"Female"	"F"	"85+ years"	"85+"	766	51183	1496.59
	"Alabama"	"01"	"2008"	"2008"	"Male"	"M"	"< 1 year"	"1"	0	32274	0.00
	"Alabama"	"01"	"2008"	"2008"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	122787	Suppressed
	"Alabama"	"01"	"2008"	"2008"	"Male"	"M"	"5-9 years"	"5-9"	Suppressed	156770	Suppressed
	"Alabama"	"01"	"2008"	"2008"	"Male"	"M"	"10-14 years"	"10-14"	Suppressed	163445	Suppressed
	"Alabama"	"01"	"2008"	"2008"	"Male"	"M"	"15-19 years"	"15-19"	Suppressed	176205	Suppressed
	"Alabama"	"01"	"2008"	"2008"	"Male"	"M"	"20-24 years"	"20-24"	Suppressed	164488	Suppressed
	"Alabama"	"01"	"2008"	"2008"	"Male"	"M"	"25-29 years"	"25-29"	16	153665	10.41
	"Alabama"	"01"	"2008"	"2008"	"Male"	"M"	"30-34 years"	"30-34"	17	140890	12.07
	"Alabama"	"01"	"2008"	"2008"	"Male"	"M"	"35-39 years"	"35-39"	39	153863	25.35
	"Alabama"	"01"	"2008"	"2008"	"Male"	"M"	"40-44 years"	"40-44"	74	155950	47.45
	"Alabama"	"01"	"2008"	"2008"	"Male"	"M"	"45-49 years"	"45-49"	217	169523	128.01
	"Alabama"	"01"	"2008"	"2008"	"Male"	"M"	"50-54 years"	"50-54"	368	164801	223.30
	"Alabama"	"01"	"2008"	"2008"	"Male"	"M"	"55-59 years"	"55-59"	540	145011	372.39
	"Alabama"	"01"	"2008"	"2008"	"Male"	"M"	"60-64 years "	"60-64"	694	121294	572.16
	"Alabama"	"01"	"2008"	"2008"	"Male"	"M"	"65-69 years"	"65-69"	757	92099	821.94
	"Alabama"	"01"	"2008"	"2008"	"Male"	"M"	"70-74 years"	"70-74"	762	69592	1094.95
	"Alabama"	"01"	"2008"	"2008"	"Male"	"M"	"75-79 years"	"75-79"	792	51001	1552.91
	"Alabama"	"01"	"2008"	"2008"	"Male"	"M"	"80-84 years"	"80-84"	701	32880	2132.00
	"Alabama"	"01"	"2008"	"2008"	"Male"	"M"	"85+ years"	"85+"	558	21411	2606.14
	"Alabama"	"01"	"2009"	"2009"	"Female"	"F"	"< 1 year"	"1"	0	30462	0.00
	"Alabama"	"01"	"2009"	"2009"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	119487	Suppressed
	"Alabama"	"01"	"2009"	"2009"	"Female"	"F"	"5-9 years"	"5-9"	0	150719	0.00
	"Alabama"	"01"	"2009"	"2009"	"Female"	"F"	"10-14 years"	"10-14"	Suppressed	155907	Suppressed
	"Alabama"	"01"	"2009"	"2009"	"Female"	"F"	"15-19 years"	"15-19"	Suppressed	169867	Suppressed
	"Alabama"	"01"	"2009"	"2009"	"Female"	"F"	"20-24 years"	"20-24"	Suppressed	166287	Suppressed
	"Alabama"	"01"	"2009"	"2009"	"Female"	"F"	"25-29 years"	"25-29"	Suppressed	157961	Suppressed
	"Alabama"	"01"	"2009"	"2009"	"Female"	"F"	"30-34 years"	"30-34"	28	148915	18.80
	"Alabama"	"01"	"2009"	"2009"	"Female"	"F"	"35-39 years"	"35-39"	52	159486	32.60
	"Alabama"	"01"	"2009"	"2009"	"Female"	"F"	"40-44 years"	"40-44"	87	159544	54.53
	"Alabama"	"01"	"2009"	"2009"	"Female"	"F"	"45-49 years"	"45-49"	182	177967	102.27
	"Alabama"	"01"	"2009"	"2009"	"Female"	"F"	"50-54 years"	"50-54"	277	177413	156.13
	"Alabama"	"01"	"2009"	"2009"	"Female"	"F"	"55-59 years"	"55-59"	349	159837	218.35
	"Alabama"	"01"	"2009"	"2009"	"Female"	"F"	"60-64 years "	"60-64"	529	139157	380.15
	"Alabama"	"01"	"2009"	"2009"	"Female"	"F"	"65-69 years"	"65-69"	564	109638	514.42
	"Alabama"	"01"	"2009"	"2009"	"Female"	"F"	"70-74 years"	"70-74"	588	88061	667.72
	"Alabama"	"01"	"2009"	"2009"	"Female"	"F"	"75-79 years"	"75-79"	641	70326	911.47
	"Alabama"	"01"	"2009"	"2009"	"Female"	"F"	"80-84 years"	"80-84"	619	54967	1126.13
	"Alabama"	"01"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	718	52158	1376.59
	"Alabama"	"01"	"2009"	"2009"	"Male"	"M"	"< 1 year"	"1"	0	31331	0.00
	"Alabama"	"01"	"2009"	"2009"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	124132	Suppressed
	"Alabama"	"01"	"2009"	"2009"	"Male"	"M"	"5-9 years"	"5-9"	Suppressed	157145	Suppressed
	"Alabama"	"01"	"2009"	"2009"	"Male"	"M"	"10-14 years"	"10-14"	Suppressed	163165	Suppressed
	"Alabama"	"01"	"2009"	"2009"	"Male"	"M"	"15-19 years"	"15-19"	Suppressed	176744	Suppressed
	"Alabama"	"01"	"2009"	"2009"	"Male"	"M"	"20-24 years"	"20-24"	Suppressed	165830	Suppressed
	"Alabama"	"01"	"2009"	"2009"	"Male"	"M"	"25-29 years"	"25-29"	Suppressed	154238	Suppressed
	"Alabama"	"01"	"2009"	"2009"	"Male"	"M"	"30-34 years"	"30-34"	23	144437	15.92
	"Alabama"	"01"	"2009"	"2009"	"Male"	"M"	"35-39 years"	"35-39"	34	153311	22.18
	"Alabama"	"01"	"2009"	"2009"	"Male"	"M"	"40-44 years"	"40-44"	64	154308	41.48
	"Alabama"	"01"	"2009"	"2009"	"Male"	"M"	"45-49 years"	"45-49"	175	170289	102.77
	"Alabama"	"01"	"2009"	"2009"	"Male"	"M"	"50-54 years"	"50-54"	372	167065	222.67
	"Alabama"	"01"	"2009"	"2009"	"Male"	"M"	"55-59 years"	"55-59"	565	147180	383.88
	"Alabama"	"01"	"2009"	"2009"	"Male"	"M"	"60-64 years "	"60-64"	669	126713	527.96
	"Alabama"	"01"	"2009"	"2009"	"Male"	"M"	"65-69 years"	"65-69"	774	96029	806.01
	"Alabama"	"01"	"2009"	"2009"	"Male"	"M"	"70-74 years"	"70-74"	870	71027	1224.89
	"Alabama"	"01"	"2009"	"2009"	"Male"	"M"	"75-79 years"	"75-79"	791	51353	1540.32
	"Alabama"	"01"	"2009"	"2009"	"Male"	"M"	"80-84 years"	"80-84"	658	33316	1975.03
	"Alabama"	"01"	"2009"	"2009"	"Male"	"M"	"85+ years"	"85+"	595	22166	2684.29
	"Alabama"	"01"	"2010"	"2010"	"Female"	"F"	"< 1 year"	"1"	0	29107	0.00
	"Alabama"	"01"	"2010"	"2010"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	120146	Suppressed
	"Alabama"	"01"	"2010"	"2010"	"Female"	"F"	"5-9 years"	"5-9"	Suppressed	150491	Suppressed
	"Alabama"	"01"	"2010"	"2010"	"Female"	"F"	"10-14 years"	"10-14"	Suppressed	156679	Suppressed
	"Alabama"	"01"	"2010"	"2010"	"Female"	"F"	"15-19 years"	"15-19"	Suppressed	167136	Suppressed
	"Alabama"	"01"	"2010"	"2010"	"Female"	"F"	"20-24 years"	"20-24"	Suppressed	169299	Suppressed
	"Alabama"	"01"	"2010"	"2010"	"Female"	"F"	"25-29 years"	"25-29"	Suppressed	157422	Suppressed
	"Alabama"	"01"	"2010"	"2010"	"Female"	"F"	"30-34 years"	"30-34"	27	152201	17.74
	"Alabama"	"01"	"2010"	"2010"	"Female"	"F"	"35-39 years"	"35-39"	28	156523	17.89
	"Alabama"	"01"	"2010"	"2010"	"Female"	"F"	"40-44 years"	"40-44"	85	158696	53.56
	"Alabama"	"01"	"2010"	"2010"	"Female"	"F"	"45-49 years"	"45-49"	160	176811	90.49
	"Alabama"	"01"	"2010"	"2010"	"Female"	"F"	"50-54 years"	"50-54"	303	179064	169.21
	"Alabama"	"01"	"2010"	"2010"	"Female"	"F"	"55-59 years"	"55-59"	377	163397	230.73
	"Alabama"	"01"	"2010"	"2010"	"Female"	"F"	"60-64 years "	"60-64"	480	145616	329.63
	"Alabama"	"01"	"2010"	"2010"	"Female"	"F"	"65-69 years"	"65-69"	558	112376	496.55
	"Alabama"	"01"	"2010"	"2010"	"Female"	"F"	"70-74 years"	"70-74"	622	88997	698.90
	"Alabama"	"01"	"2010"	"2010"	"Female"	"F"	"75-79 years"	"75-79"	619	70931	872.68
	"Alabama"	"01"	"2010"	"2010"	"Female"	"F"	"80-84 years"	"80-84"	608	55271	1100.03
	"Alabama"	"01"	"2010"	"2010"	"Female"	"F"	"85+ years"	"85+"	723	53158	1360.10
	"Alabama"	"01"	"2010"	"2010"	"Male"	"M"	"< 1 year"	"1"	0	30140	0.00
	"Alabama"	"01"	"2010"	"2010"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	124868	Suppressed
	"Alabama"	"01"	"2010"	"2010"	"Male"	"M"	"5-9 years"	"5-9"	Suppressed	156807	Suppressed
	"Alabama"	"01"	"2010"	"2010"	"Male"	"M"	"10-14 years"	"10-14"	Suppressed	163812	Suppressed
	"Alabama"	"01"	"2010"	"2010"	"Male"	"M"	"15-19 years"	"15-19"	Suppressed	174264	Suppressed
	"Alabama"	"01"	"2010"	"2010"	"Male"	"M"	"20-24 years"	"20-24"	Suppressed	168808	Suppressed
	"Alabama"	"01"	"2010"	"2010"	"Male"	"M"	"25-29 years"	"25-29"	19	153672	12.36
	"Alabama"	"01"	"2010"	"2010"	"Male"	"M"	"30-34 years"	"30-34"	16	147325	10.86
	"Alabama"	"01"	"2010"	"2010"	"Male"	"M"	"35-39 years"	"35-39"	24	150287	15.97
	"Alabama"	"01"	"2010"	"2010"	"Male"	"M"	"40-44 years"	"40-44"	58	153096	37.88
	"Alabama"	"01"	"2010"	"2010"	"Male"	"M"	"45-49 years"	"45-49"	155	168854	91.80
	"Alabama"	"01"	"2010"	"2010"	"Male"	"M"	"50-54 years"	"50-54"	356	169077	210.55
	"Alabama"	"01"	"2010"	"2010"	"Male"	"M"	"55-59 years"	"55-59"	527	150845	349.37
	"Alabama"	"01"	"2010"	"2010"	"Male"	"M"	"60-64 years "	"60-64"	737	132800	554.97
	"Alabama"	"01"	"2010"	"2010"	"Male"	"M"	"65-69 years"	"65-69"	773	98401	785.56
	"Alabama"	"01"	"2010"	"2010"	"Male"	"M"	"70-74 years"	"70-74"	817	72560	1125.96
	"Alabama"	"01"	"2010"	"2010"	"Male"	"M"	"75-79 years"	"75-79"	794	52162	1522.18
	"Alabama"	"01"	"2010"	"2010"	"Male"	"M"	"80-84 years"	"80-84"	676	33905	1993.81
	"Alabama"	"01"	"2010"	"2010"	"Male"	"M"	"85+ years"	"85+"	594	23077	2573.99
	"Alabama"	"01"	"2011"	"2011"	"Female"	"F"	"< 1 year"	"1"	0	28726	0.00
	"Alabama"	"01"	"2011"	"2011"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	119534	Suppressed
	"Alabama"	"01"	"2011"	"2011"	"Female"	"F"	"5-9 years"	"5-9"	Suppressed	149477	Suppressed
	"Alabama"	"01"	"2011"	"2011"	"Female"	"F"	"10-14 years"	"10-14"	Suppressed	158181	Suppressed
	"Alabama"	"01"	"2011"	"2011"	"Female"	"F"	"15-19 years"	"15-19"	Suppressed	162553	Suppressed
	"Alabama"	"01"	"2011"	"2011"	"Female"	"F"	"20-24 years"	"20-24"	Suppressed	174597	Suppressed
	"Alabama"	"01"	"2011"	"2011"	"Female"	"F"	"25-29 years"	"25-29"	Suppressed	157122	Suppressed
	"Alabama"	"01"	"2011"	"2011"	"Female"	"F"	"30-34 years"	"30-34"	24	154943	15.49
	"Alabama"	"01"	"2011"	"2011"	"Female"	"F"	"35-39 years"	"35-39"	41	151997	26.97
	"Alabama"	"01"	"2011"	"2011"	"Female"	"F"	"40-44 years"	"40-44"	86	160485	53.59
	"Alabama"	"01"	"2011"	"2011"	"Female"	"F"	"45-49 years"	"45-49"	169	172771	97.82
	"Alabama"	"01"	"2011"	"2011"	"Female"	"F"	"50-54 years"	"50-54"	287	180166	159.30
	"Alabama"	"01"	"2011"	"2011"	"Female"	"F"	"55-59 years"	"55-59"	393	166954	235.39
	"Alabama"	"01"	"2011"	"2011"	"Female"	"F"	"60-64 years "	"60-64"	510	151846	335.87
	"Alabama"	"01"	"2011"	"2011"	"Female"	"F"	"65-69 years"	"65-69"	575	114591	501.78
	"Alabama"	"01"	"2011"	"2011"	"Female"	"F"	"70-74 years"	"70-74"	601	90411	664.74
	"Alabama"	"01"	"2011"	"2011"	"Female"	"F"	"75-79 years"	"75-79"	593	71327	831.38
	"Alabama"	"01"	"2011"	"2011"	"Female"	"F"	"80-84 years"	"80-84"	578	55469	1042.02
	"Alabama"	"01"	"2011"	"2011"	"Female"	"F"	"85+ years"	"85+"	652	53962	1208.26
	"Alabama"	"01"	"2011"	"2011"	"Male"	"M"	"< 1 year"	"1"	0	30441	0.00
	"Alabama"	"01"	"2011"	"2011"	"Male"	"M"	"1-4 years"	"1-4"	0	124198	0.00
	"Alabama"	"01"	"2011"	"2011"	"Male"	"M"	"5-9 years"	"5-9"	0	155410	0.00
	"Alabama"	"01"	"2011"	"2011"	"Male"	"M"	"10-14 years"	"10-14"	Suppressed	165245	Suppressed
	"Alabama"	"01"	"2011"	"2011"	"Male"	"M"	"15-19 years"	"15-19"	Suppressed	170130	Suppressed
	"Alabama"	"01"	"2011"	"2011"	"Male"	"M"	"20-24 years"	"20-24"	Suppressed	173847	Suppressed
	"Alabama"	"01"	"2011"	"2011"	"Male"	"M"	"25-29 years"	"25-29"	Suppressed	152758	Suppressed
	"Alabama"	"01"	"2011"	"2011"	"Male"	"M"	"30-34 years"	"30-34"	Suppressed	149859	Suppressed
	"Alabama"	"01"	"2011"	"2011"	"Male"	"M"	"35-39 years"	"35-39"	33	145435	22.69
	"Alabama"	"01"	"2011"	"2011"	"Male"	"M"	"40-44 years"	"40-44"	60	155058	38.70
	"Alabama"	"01"	"2011"	"2011"	"Male"	"M"	"45-49 years"	"45-49"	152	165529	91.83
	"Alabama"	"01"	"2011"	"2011"	"Male"	"M"	"50-54 years"	"50-54"	333	170045	195.83
	"Alabama"	"01"	"2011"	"2011"	"Male"	"M"	"55-59 years"	"55-59"	557	154561	360.38
	"Alabama"	"01"	"2011"	"2011"	"Male"	"M"	"60-64 years "	"60-64"	815	138473	588.56
	"Alabama"	"01"	"2011"	"2011"	"Male"	"M"	"65-69 years"	"65-69"	795	100496	791.08
	"Alabama"	"01"	"2011"	"2011"	"Male"	"M"	"70-74 years"	"70-74"	863	74159	1163.72
	"Alabama"	"01"	"2011"	"2011"	"Male"	"M"	"75-79 years"	"75-79"	798	53257	1498.39
	"Alabama"	"01"	"2011"	"2011"	"Male"	"M"	"80-84 years"	"80-84"	667	34448	1936.25
	"Alabama"	"01"	"2011"	"2011"	"Male"	"M"	"85+ years"	"85+"	589	23850	2469.60
	"Alabama"	"01"	"2012"	"2012"	"Female"	"F"	"< 1 year"	"1"	0	28780	0.00
	"Alabama"	"01"	"2012"	"2012"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	117896	Suppressed
